Source,URL,year,Longitude,Latitude,pH,CEC,Sand,Silt,Clay,Corg
SoilGrids,https://soilgrids.org,2024,-93.618055600000005,36.901388900000001,6.8,6.6,3.9,78,10.9,0.1
SoilGrids,https://soilgrids.org,2024,-93.509933500000002,41.0064049,6.8,23.4,59,5.9,39.9,0.12
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,4.9000000000000004,7,15.8,26.3,9.1,0.1
SoilGrids,https://soilgrids.org,2024,-93.370791699999998,37.667255599999997,5.5,4.45,8.6999999999999993,18.5,64.5,0.3
SoilGrids,https://soilgrids.org,2024,-92.826011600000001,36.934517800000002,5.0999999999999996,11,6.8,61,33.1,0.5
SoilGrids,https://soilgrids.org,2024,-92.766666700000002,39,7,20.2,7,62.8,17.8,1.2
SoilGrids,https://soilgrids.org,2024,-92.415655599999994,36.746405600000003,5.8,6,65.8,39.200000000000003,22.2,0.1
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,7.4,6,40.700000000000003,14.7,20.399999999999999,0.2
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,4.9000000000000004,13,4.3,49.5,22.4,0.2
SoilGrids,https://soilgrids.org,2024,-92.146666699999997,36.646666699999997,5.2,11.95,17.100000000000001,44.8,47.4,0.2
SoilGrids,https://soilgrids.org,2024,-92,36,6.8,2.65,2,54.3,6.5,0.7
SoilGrids,https://soilgrids.org,2024,-91.876388899999995,40.586388900000003,4.5,25.5,3.1,57.5,23.8,1.2
SoilGrids,https://soilgrids.org,2024,-91.571497199999996,38.028583300000001,6.3,11.95,11.1,71.8,20.7,0.2
SoilGrids,https://soilgrids.org,2024,-91.208897199999996,37.012700000000002,5.3,2,73.5,18.7,6.5,0.1
SoilGrids,https://soilgrids.org,2024,-91.171771399999997,37.740257100000001,4.9000000000000004,19,23.9,22.9,70.3,0.3
SoilGrids,https://soilgrids.org,2024,-91.140961099999998,37.173644400000001,4.9000000000000004,5,37.200000000000003,56.1,17.2,0.2
SoilGrids,https://soilgrids.org,2024,-91.095333299999993,37.145872199999999,5,7,32.700000000000003,28.6,49.4,0.1
SoilGrids,https://soilgrids.org,2024,-91.074466700000002,38.5557722,6.1,8.1999999999999993,17.899999999999999,82.7,11.7,0.2
SoilGrids,https://soilgrids.org,2024,-91.070925000000003,37.144980599999997,5.5,7,13.6,50.3,22.3,0.4
SoilGrids,https://soilgrids.org,2024,-91.033830600000002,37.3148889,4.5999999999999996,3,33.4,55.5,9.4,0.4
SoilGrids,https://soilgrids.org,2024,-90.983888899999997,37.864444399999996,5.4,4,22.8,70.3,12.4,0.4
SoilGrids,https://soilgrids.org,2024,-82.497222899999997,33.282501199999999,5,0.4,92,5.6,29.2,0.64
SoilGrids,https://soilgrids.org,2024,-82.2569444444444,29.7083333333333,4.5,3.05,96,4.2,5.3,0.09
SoilGrids,https://soilgrids.org,2024,-81.549819946289006,37.675060272216697,5.2,5.25,43.9,41.8,16.2,0.16999999999999998
SoilGrids,https://soilgrids.org,2024,-77.201944400000002,40.419722200000002,5,5,12.4,49.6,26.8,0.09
SoilGrids,https://soilgrids.org,2024,-52.083300000000001,-9.6667000000000005,5,0.6,54.4,8.1999999999999993,21.1,0.9
SoilGrids,https://soilgrids.org,2024,-12.083333,8.9,4.9000000000000004,0.8,63,9,35,5.0600000000000005
SoilGrids,https://soilgrids.org,2024,-7.983333,12.666667,5.0999999999999996,1.5,44.4,8.5,11.7,0.12
SoilGrids,https://soilgrids.org,2024,2.0833330000000001,13.533333000000001,6,0.8,63,8.6,6.6,0.1
SoilGrids,https://soilgrids.org,2024,12.8,0.51666699999999999,4.2,1.7,36.9,5,57.2,0.26
SoilGrids,https://soilgrids.org,2024,13.5313888888889,41.488611111111098,5.4,13.3,8,37.5,54.8,0.13
SoilGrids,https://soilgrids.org,2024,15.27,-5.7,4.9000000000000004,12.1,57,24,21,0.49000000000000005
SoilGrids,https://soilgrids.org,2024,25.628056000000001,-18.619721999999999,4.5999999999999996,2,88,3,14,0.2
SoilGrids,https://soilgrids.org,2024,25.944444000000001,-24.561111,4.4000000000000004,0.7,74.5,5.0999999999999996,2.2000000000000002,0.16
SoilGrids,https://soilgrids.org,2024,27.233332999999998,-29.816666999999999,5.2,4,24,20,64.400000000000006,1.77
SoilGrids,https://soilgrids.org,2024,27.302222,-20.998888999999998,5.5,9,61.1,4,16,0.35
SoilGrids,https://soilgrids.org,2024,28.149999600000001,-12.612500199999999,4.8,2.2999999999999998,61,21,23,0.47000000000000003
SoilGrids,https://soilgrids.org,2024,31.166665999999999,-10.166667,6,2.9,79.5,7,10,1.22
SoilGrids,https://soilgrids.org,2024,89.897883333300001,27.489166666700001,6.7,10.8,49.1,27.8,27,0.39
SoilGrids,https://soilgrids.org,2024,101.2249985,-1.2305557,4.5,3.3,7.1,9,81,0.35
SoilGrids,https://soilgrids.org,2024,116.268164,-32.665452999999999,6.1,7.2,20,2,9,1
SoilGrids,https://soilgrids.org,2024,126.9816666,35.876666999999998,6,14.9,3,52,36.799999999999997,1.03
SoilGrids,https://soilgrids.org,2024,-150.03334050000001,62.25,4.4000000000000004,5.15,45.6,48.9,3,8.11
SoilGrids,https://soilgrids.org,2024,-115.7425003,46.563610099999998,4.2,4.05,45.6,49,7.8,1.86
SoilGrids,https://soilgrids.org,2024,-96.250053399999999,42.228611000000001,6.7,23,24.6,60.5,28.3,0.12
SoilGrids,https://soilgrids.org,2024,-95.169166599999997,38.991664900000004,6,14.15,24.1,64,21.2,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,-94.758613600000004,45.947498299999999,5.5,6.9,49.9,25.9,13.9,0.42000000000000004
SoilGrids,https://soilgrids.org,2024,-94.035618099999994,37.655071599999999,5,13,11.7,34.9,25.9,0.5
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,4.5,21,6.1,68.3,47.8,0.6
SoilGrids,https://soilgrids.org,2024,-93.509933500000002,41.0064049,8.1999999999999993,25.3,62.2,22.3,33.9,0.12
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,5.5,11,7.8,48.9,16.2,0.6
SoilGrids,https://soilgrids.org,2024,-93.313847199999998,39.691944399999997,5.3,26.45,4.3,54.2,39.9,1.8
SoilGrids,https://soilgrids.org,2024,-93.231391900000006,30.613611200000001,4.9000000000000004,4.2,30.9,52.1,23.6,0.01
SoilGrids,https://soilgrids.org,2024,-92.666006699999997,36.977850599999996,5.5,7,37.200000000000003,32.9,56,0.3
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,5.6,18,7.1,57,16.5,4.8
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,6.6,19,5.3,45,44.8,0.5
SoilGrids,https://soilgrids.org,2024,-92.310279800000004,45.615833299999998,5.4,2.85,75.400000000000006,30.1,9.1999999999999993,0.28999999999999998
SoilGrids,https://soilgrids.org,2024,-92.140687799999995,39.218986999999998,4.8,11.2,2.2999999999999998,64.599999999999994,34.700000000000003,0.3
SoilGrids,https://soilgrids.org,2024,-92.114047999999997,38.397828400000002,4.9000000000000004,2,30.4,19.100000000000001,21.5,0.8
SoilGrids,https://soilgrids.org,2024,-92,36,5,3.4,4.5999999999999996,21.9,17.8,0.1
SoilGrids,https://soilgrids.org,2024,-91.811260500000003,38.4031065,4.5,4.3,68,59.8,10.6,0.1
SoilGrids,https://soilgrids.org,2024,-91.138549999999995,37.1745722,4.5,14.65,14.2,69.2,12.6,0.4
SoilGrids,https://soilgrids.org,2024,-89.764999399999994,39.295276600000001,5.4,23.85,13.1,75.2,18.399999999999999,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-83.769897499999999,31.738802,4.7,2.2999999999999998,59.1,8.1,12.4,0.1
SoilGrids,https://soilgrids.org,2024,-79.366666666666703,2.5000000000000001E-2,5.9,1.3,30,46.2,18.8,2.16
SoilGrids,https://soilgrids.org,2024,-78.5625,-0.33750000000000002,6.3,6.2,40,46.4,15.2,6.21
SoilGrids,https://soilgrids.org,2024,-78.333061200000003,35.500095399999999,5,2.1,67.3,12.8,6.5,0.16
SoilGrids,https://soilgrids.org,2024,-77.799705500000002,38.325042699999997,5,2.95,13.1,26.3,62.3,0.24
SoilGrids,https://soilgrids.org,2024,-76.305000000000007,41.782499999999999,5.4,2,36.9,56.8,8.8000000000000007,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-75.297225999999995,39.549999200000002,4.8,6,79.3,14.5,3.7,0.02
SoilGrids,https://soilgrids.org,2024,-74.733329800000007,39.8072205,4.5,1.85,57,33,12.7,2.15
SoilGrids,https://soilgrids.org,2024,-12.083333,8.9,4.9000000000000004,1.1000000000000001,67,13,33,1.1300000000000001
SoilGrids,https://soilgrids.org,2024,-7.983333,12.666667,5.7,6,22,23.5,27.1,0.16999999999999998
SoilGrids,https://soilgrids.org,2024,-7.3333329999999997,5.8833330000000004,4.9000000000000004,1.5,73,27.8,33,0.27
SoilGrids,https://soilgrids.org,2024,5.3166669999999998,13.816667000000001,5.9,0.95,89,5,3,0.15
SoilGrids,https://soilgrids.org,2024,27.014721999999999,-22.748888999999998,5.0999999999999996,3.3,69,7.3,27.1,0.2
SoilGrids,https://soilgrids.org,2024,27.233332999999998,-29.816666999999999,5.0999999999999996,5.7,36,28,28.9,0.51
SoilGrids,https://soilgrids.org,2024,29.316666999999999,-3.3666670000000001,8.6,0.3,71.5,16,23,0.57000000000000006
SoilGrids,https://soilgrids.org,2024,31.136388799999999,-17.620832400000001,5.9,1.35,42.5,9.6999999999999993,39.1,0.06
SoilGrids,https://soilgrids.org,2024,101.616666666667,3.0333333333333301,4.8,1.1000000000000001,60,4.0999999999999996,41.2,0.24
SoilGrids,https://soilgrids.org,2024,102.833333333333,16.516666666666701,4.5,2.6,52.8,28.2,15,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,116.268164,-32.665452999999999,6,2,25,9,3,1.3699999999999999
SoilGrids,https://soilgrids.org,2024,116.916666666667,28.216666666666701,4.4000000000000004,6.5,43,43.1,39.299999999999997,0.16
SoilGrids,https://soilgrids.org,2024,-99.570129399999999,40.466949499999998,6.8,14,11.9,59.1,34.5,1.1499999999999999
SoilGrids,https://soilgrids.org,2024,-95.495834400000007,32.587501500000002,5.7,6,52.6,26.7,11,0.06
SoilGrids,https://soilgrids.org,2024,-95.476387000000003,32.491664900000004,4.7,6.3,66.400000000000006,8.6999999999999993,38,0.52
SoilGrids,https://soilgrids.org,2024,-95.2701797,40.233131399999998,6.6,24,2.9,64.400000000000006,32.4,2.6
SoilGrids,https://soilgrids.org,2024,-94.75,31.950000800000002,4.7,18,34.799999999999997,20.2,55.7,0.13
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,5.5,15,40,51.4,36.799999999999997,0.7
SoilGrids,https://soilgrids.org,2024,-93.509933500000002,41.0064049,6.7,22.15,35.799999999999997,47.8,24.5,0.03
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,4.5,3,6.8,43.5,48.8,0.4
SoilGrids,https://soilgrids.org,2024,-93.362503099999998,41.1508331,5.8,19,4.0999999999999996,68.099999999999994,28.8,0.08
SoilGrids,https://soilgrids.org,2024,-93.313622199999998,39.701216700000003,5.8,27.15,15.9,39.9,35.5,0.8
SoilGrids,https://soilgrids.org,2024,-93.223335300000002,30.530000699999999,5.4,4.95,27.6,48,26.7,0.06
SoilGrids,https://soilgrids.org,2024,-92.999443099999993,40.658889799999997,5.2,15.45,4.2,44.5,54.9,1
SoilGrids,https://soilgrids.org,2024,-92.766666700000002,39,6.3,15.65,4.5,70.599999999999994,23.1,0.4
SoilGrids,https://soilgrids.org,2024,-92.430499999999995,36.696227800000003,6.9,7,18.399999999999999,61.9,23,1.2
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,5.0999999999999996,7,41.6,18.8,6.1,0.3
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,4.8,13,2.5,76.7,17.2,0.1
SoilGrids,https://soilgrids.org,2024,-92,36,4.8,18.899999999999999,5.6,15.8,76.099999999999994,0.1
SoilGrids,https://soilgrids.org,2024,-91.366666699999996,38.9,4.8,23,11.7,48.7,43.9,0.6
SoilGrids,https://soilgrids.org,2024,-91.112068199999996,34.735675800000003,8.6999999999999993,5.3,14.5,33.5,5.0999999999999996,0.06
SoilGrids,https://soilgrids.org,2024,-91.001308300000005,38.456261099999999,7.6,18,1.7,0.5,13.1,0.6
SoilGrids,https://soilgrids.org,2024,-90.146385199999997,45.126945499999998,4.5,10.6,61.3,78.599999999999994,11.9,0.1
SoilGrids,https://soilgrids.org,2024,-89.488891600000002,38.6875,6.4,22.95,7.6,60.6,22.2,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,-88.887222300000005,37.973056800000002,5.6,10.4,29.2,73.599999999999994,21.2,6.9999999999999993E-2
SoilGrids,https://soilgrids.org,2024,-88.363609299999993,38.781665799999999,5,17.7,18.7,62.7,22.2,0.93
SoilGrids,https://soilgrids.org,2024,-86.529441800000001,37.997222899999997,5.0999999999999996,5.3,12.1,57,29.2,0.16
SoilGrids,https://soilgrids.org,2024,-79.688056900000007,34.8280563,4.5,1,25.2,45.1,47.7,0
SoilGrids,https://soilgrids.org,2024,-79.063644400000001,34.200122800000003,5,2.95,40.299999999999997,27.2,4,0.2
SoilGrids,https://soilgrids.org,2024,-71.5,4.5,5.3,3.4,5,57,47,1.34
SoilGrids,https://soilgrids.org,2024,-63.616666666666703,1.75,4.7,5.8,58,21,32,0.65
SoilGrids,https://soilgrids.org,2024,-55.716666666666697,5.25,4.5,0.9,72,14,12,0.21000000000000002
SoilGrids,https://soilgrids.org,2024,-7.983333,12.666667,4.9000000000000004,1.6,20,20.3,30,0.13
SoilGrids,https://soilgrids.org,2024,-7.3333329999999997,5.8833330000000004,4.5,2.1,74.2,12,9,0.79
SoilGrids,https://soilgrids.org,2024,2.0833330000000001,13.533333000000001,5.7,0.9,68.2,7.4,19,0.09
SoilGrids,https://soilgrids.org,2024,6.95,50.616666666666703,7.7,9.1,14,47,30,0.45
SoilGrids,https://soilgrids.org,2024,8.9666666666666703,45.716666666666697,5.5,4,33,28,14,1.41
SoilGrids,https://soilgrids.org,2024,25.944444000000001,-24.561111,4.5,3,77,4,2,0.2
SoilGrids,https://soilgrids.org,2024,27.233332999999998,-29.816666999999999,5,3.7,10,32,48,3.1
SoilGrids,https://soilgrids.org,2024,27.75,-29.15,5.7,2.5,45.9,19,25.2,0.28999999999999998
SoilGrids,https://soilgrids.org,2024,28.516667000000002,-14.3,5.5,1.3,81,7,13.7,1.01
SoilGrids,https://soilgrids.org,2024,31.044445,-17.7600002,5.7,10.4,23,18.100000000000001,48,0.37
SoilGrids,https://soilgrids.org,2024,38.69,-5.22,5.4,2.1,32,8,62,1.7
SoilGrids,https://soilgrids.org,2024,116.916666666667,28.216666666666701,4.5,14.3,45,22.5,30.9,0.03
SoilGrids,https://soilgrids.org,2024,-106.32777400000001,39.324443799999997,4.0999999999999996,5.15,48.2,31.7,11.6,0.35
SoilGrids,https://soilgrids.org,2024,-94.305797200000001,36.813958300000003,4.8,21,11.6,78.2,11.9,0.2
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,6.1,9,8.1,49.3,29,1.3
SoilGrids,https://soilgrids.org,2024,-93.888719399999999,37.428233300000002,5,24,33.9,18.8,71.7,5.2
SoilGrids,https://soilgrids.org,2024,-93.857805600000006,37.269194400000003,5.2,9.8000000000000007,21.5,53.7,36.799999999999997,0.2
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,6.9,5,18.399999999999999,55.8,39.1,2.6
SoilGrids,https://soilgrids.org,2024,-92.888885500000001,41.827777900000001,5.8,21.35,44.5,48,23.6,0.6
SoilGrids,https://soilgrids.org,2024,-92.691840999999997,37.047015999999999,4.9000000000000004,13,22.6,34,61.4,2.4
SoilGrids,https://soilgrids.org,2024,-92.609616200000005,37.0561826,6.7,17,65,42.3,4.5999999999999996,0.1
SoilGrids,https://soilgrids.org,2024,-92.499852799999999,39.8111611,4.5,16,47.1,28.9,35.9,0.5
SoilGrids,https://soilgrids.org,2024,-92.392588500000002,38.425125899999998,5.3,9.1,47.4,58,35,0.1
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,6.5,13,12.1,60.7,15.6,0.2
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,6.4,29,26.1,47.1,5.7,0.1
SoilGrids,https://soilgrids.org,2024,-92.216667200000003,38.900001500000002,6.5,14.3,3.5,71.099999999999994,35.299999999999997,0.11000000000000001
SoilGrids,https://soilgrids.org,2024,-92,36,5,3.85,5.4,45.3,79.599999999999994,0.2
SoilGrids,https://soilgrids.org,2024,-91.338668799999994,33.051166500000001,6.3,13.9,72.900000000000006,73.5,22.7,0.01
SoilGrids,https://soilgrids.org,2024,-91.138741699999997,37.175033300000003,5.0999999999999996,3,42.1,10.4,81.8,2.1
SoilGrids,https://soilgrids.org,2024,-91.098736099999996,37.147538900000001,4.5999999999999996,5,28,64.3,20,0.3
SoilGrids,https://soilgrids.org,2024,-90.735839799999994,38.118190800000001,4.5,4.7,7.2,12.7,70.900000000000006,4.8
SoilGrids,https://soilgrids.org,2024,-90.477775600000001,45.3127785,5.6,3.25,66.8,43.4,11.2,1.1300000000000001
SoilGrids,https://soilgrids.org,2024,-88.534210599999994,37.200906099999997,4.8,3.1,0.6,75.2,24.2,0.27999999999999997
SoilGrids,https://soilgrids.org,2024,-83.812957800000007,32.074348399999998,5.0999999999999996,1,66,12,11,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,-79.749771100000004,36.333416,4.9000000000000004,3.3,62.4,33.299999999999997,60.5,0.73
SoilGrids,https://soilgrids.org,2024,-79.723335300000002,36.392776499999997,4.9000000000000004,2.65,67.400000000000006,34,45.4,0.02
SoilGrids,https://soilgrids.org,2024,-75.329170199999993,39.633609800000002,3.4,15.35,38.1,40.6,17,0.15
SoilGrids,https://soilgrids.org,2024,-75.14,40.269722199999997,5.0999999999999996,8,27.9,74.8,19.2,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,-66.435836800000004,18.434166000000001,3.7,3.4,25.7,3.8,70.099999999999994,1.52
SoilGrids,https://soilgrids.org,2024,-12.083333,8.9,4.5999999999999996,1.5,18,24,22,3.62
SoilGrids,https://soilgrids.org,2024,-7.983333,12.666667,4.7,8,41.4,7.9,18,0.1
SoilGrids,https://soilgrids.org,2024,-7.3333329999999997,5.8833330000000004,4.7,1.7,66.7,11.1,16,3.1100000000000003
SoilGrids,https://soilgrids.org,2024,3.9,7.5,6.1,4.5999999999999996,26.2,17.600000000000001,52,0.13999999999999999
SoilGrids,https://soilgrids.org,2024,4.5,7.483333,5.5,13.2,30.5,26.6,45.4,0.09
SoilGrids,https://soilgrids.org,2024,22.830555,-20.419445,4.4000000000000004,26.35,2.8,27,72,3.6799999999999997
SoilGrids,https://soilgrids.org,2024,27.135528000000001,-11.086444,6.5,7.5,6,47,47,1.19
SoilGrids,https://soilgrids.org,2024,29.316666999999999,-3.3666670000000001,5.6,0.5,49,16,16.5,9.1
SoilGrids,https://soilgrids.org,2024,29.6,-2.54,4.8,3.8,35,10,55,0.53
SoilGrids,https://soilgrids.org,2024,30.332999999999998,-2.9666000000000001,4.2,3.6,26,9,62,0.65
SoilGrids,https://soilgrids.org,2024,30.658332999999999,-29.45,5.4,1.3,45,13.4,40.200000000000003,2
SoilGrids,https://soilgrids.org,2024,34.383333,11.833333,8.1,11.15,3.8,17,48,0.97
SoilGrids,https://soilgrids.org,2024,37.366667,-1.368611,5.5,3.25,61,7.5,40.5,0.57999999999999996
SoilGrids,https://soilgrids.org,2024,37.866667,-1.8727780000000001,6.6,4.2,34,13.3,48.4,0.63
SoilGrids,https://soilgrids.org,2024,90.188611111100002,27.4666666667,5.4,2.85,7,53.3,6.9,0.29333334
SoilGrids,https://soilgrids.org,2024,101.23333333333299,21.9166666666667,4.4000000000000004,5.6,35,29.3,37.4,1.5699999999999998
SoilGrids,https://soilgrids.org,2024,116.916666666667,28.216666666666701,4.4000000000000004,4.3,46,11,37.1,0.13
SoilGrids,https://soilgrids.org,2024,-93.982922200000004,39.916247200000001,7.7,26,46.1,79,14,0.9
SoilGrids,https://soilgrids.org,2024,-93.727614299999999,37.6423937,5.7,14,12.9,28.7,56,0.3
SoilGrids,https://soilgrids.org,2024,-93.509933500000002,41.0064049,6.6,20.2,60.6,35.799999999999997,22.9,0.67999999999999994
SoilGrids,https://soilgrids.org,2024,-93.421305599999997,37.203791699999996,6.2,7,39,41.5,16.7,0.1
SoilGrids,https://soilgrids.org,2024,-92.766666700000002,39,5.7,13.55,2.9,67.3,24,1
SoilGrids,https://soilgrids.org,2024,-92.345169067382798,38.967266082763601,6.6,4,6.3,41.5,20.6,0.8
SoilGrids,https://soilgrids.org,2024,-92.344999999999999,38.967222200000002,7.6,16,43.2,35.799999999999997,45,0.2
SoilGrids,https://soilgrids.org,2024,-92.216667200000003,38.900001500000002,6.9,26.9,5.4,68.7,31.7,0.08
SoilGrids,https://soilgrids.org,2024,-92,36,5.3,16.5,44.8,33.5,69.099999999999994,0.1
SoilGrids,https://soilgrids.org,2024,-89.504402200000001,37.135536199999997,7.6,10.199999999999999,42.3,36.1,7.8,0.1
SoilGrids,https://soilgrids.org,2024,-80.619445799999994,35.695835099999996,5.7,9,24.7,23.6,54.4,0.21000000000000002
SoilGrids,https://soilgrids.org,2024,-7.983333,12.666667,4.7,1.9,43.4,10,35,1.1800000000000002
SoilGrids,https://soilgrids.org,2024,-7.3333329999999997,5.8833330000000004,4.5999999999999996,1.2,67,11.3,14.4,3.1100000000000003
SoilGrids,https://soilgrids.org,2024,2.0833330000000001,13.533333000000001,4.4000000000000004,1.4,86,7.1,13.2,0.4
SoilGrids,https://soilgrids.org,2024,3.5,6.6166669999999996,5.2,2.4,38,7,48.8,0.09
SoilGrids,https://soilgrids.org,2024,31.166665999999999,-10.166667,5.2,1.4,82.3,6,18.8,0.39
SoilGrids,https://soilgrids.org,2024,37.366667,-1.8727780000000001,4.8,4.45,69.599999999999994,7,57,0.76
SoilGrids,https://soilgrids.org,2024,145.36666666666699,-6.0333333333333297,4.5999999999999996,6.1,1,84,1,3.7
